,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate
381,70331933,austin,78730,Condo,2006,1400000.0,3,4.8,0
382,29368601,austin,78726,Single Family,1989,242200.0,13,1.9333333333333336,0
383,80104872,austin,78732,Single Family,2008,395000.0,5,2.8000000000000003,0
384,58298431,austin,78750,Single Family,1981,325000.0,2,2.2666666666666666,0
385,144176918,austin,78733,Single Family,1962,485000.0,1,4.566666666666666,0
386,241936608,pflugerville,78660,Single Family,2016,309900.0,2,1.2,1
387,29368594,austin,78726,Single Family,1993,479900.0,5,1.8333333333333333,0
388,29375933,austin,78750,Single Family,1978,710000.0,1,0.9,0
389,29357371,austin,78734,Single Family,1988,1100000.0,5,2.6,0
390,29344897,austin,78730,Single Family,1981,774000.0,3,4.833333333333333,0
391,70336913,austin,78735,Single Family,2005,899000.0,4,5.7333333333333325,0
392,64505930,austin,78730,Single Family,2002,1125000.0,1,5.266666666666667,0
393,64737390,austin,78724,Single Family,2006,269990.0,4,3.1333333333333333,0
394,88019366,austin,78717,Single Family,2005,384900.0,2,1.6,0
395,241936607,pflugerville,78660,Condo,2016,265000.0,1,1.2,1
396,29374432,austin,78750,Single Family,1976,619900.0,3,1.0333333333333334,0
397,29368593,austin,78726,Single Family,2000,410000.0,8,2.033333333333333,0
398,249891254,austin,78744,Single Family,2017,320000.0,2,3.1666666666666665,1
399,29357369,austin,78734,Single Family,1983,1595000.0,4,2.6,0
400,120898908,austin,78732,Single Family,2012,595000.0,4,2.6666666666666665,0
401,79981846,austin,78725,Single Family,2009,209000.0,2,2.0,0
402,29376431,austin,78726,Single Family,1990,445000.0,2,1.2666666666666666,0
403,29343397,austin,78746,Single Family,1984,1215000.0,4,2.0,0
404,29358974,austin,78750,Single Family,1982,609995.0,2,2.8000000000000003,0
405,111371886,austin,78724,Single Family,2014,240000.0,5,2.9333333333333336,0
406,29368581,austin,78726,Single Family,1993,475000.0,2,1.9333333333333336,0
407,79980405,austin,78733,Single Family,2006,3750000.0,3,3.5,0
408,83124867,austin,78732,Single Family,2008,574900.0,1,2.766666666666667,0
409,29339395,austin,78746,Single Family,2013,2489000.0,8,2.35,0
410,70992361,austin,78717,Single Family,2006,212500.0,1,1.7333333333333334,0
411,80104386,austin,78724,Single Family,2007,240000.0,1,3.033333333333333,0
412,63835340,austin,78724,Single Family,2003,175000.0,1,2.2,0
413,29357366,austin,78734,Single Family,2013,1775000.0,5,2.6666666666666665,0
414,29372930,austin,78750,Single Family,1984,379950.0,7,1.6000000000000003,0
415,29368548,austin,78726,Single Family,1999,549900.0,4,1.6666666666666667,0
416,67415405,austin,78733,Single Family,1987,775000.0,2,2.333333333333333,0
417,29353930,austin,78731,Single Family,1985,399000.0,10,1.9,1
418,88019360,austin,78717,Single Family,2007,379000.0,3,1.9666666666666663,0
419,29459839,austin,78725,Single Family,1989,221000.0,1,1.7,0
420,29363429,austin,78750,Single Family,1996,650000.0,1,3.6333333333333333,0
421,80104364,austin,78732,Single Family,2011,681900.0,3,2.9,0
422,249891249,austin,78744,Single Family,2017,390000.0,1,3.2,1
423,249891101,pflugerville,78660,Single Family,2019,311250.0,2,1.2666666666666666,1
424,29368546,austin,78726,Single Family,1999,475000.0,4,1.7,0
425,63835337,austin,78724,Single Family,2003,219900.0,4,2.1666666666666665,0
426,29341393,austin,78746,Single Family,2005,1940000.0,6,2.0,0
427,29566857,austin,78750,Single Family,1980,175000.0,5,0.7000000000000001,0
428,111372714,austin,78732,Single Family,2012,959000.0,5,2.833333333333333,0
429,29376426,austin,78726,Single Family,1989,489000.0,1,1.3,0
430,29363428,austin,78750,Single Family,1996,765000.0,5,3.6,0
431,29342404,austin,78733,Single Family,1979,325000.0,7,3.6666666666666665,0
432,29368532,austin,78726,Single Family,1996,419900.0,3,1.6333333333333335,0
433,251030097,pflugerville,78660,Single Family,2017,289900.0,1,1.2,1
434,29459837,austin,78725,Single Family,1996,52500.0,5,1.7666666666666666,0
435,83815356,austin,78732,Single Family,2005,1999900.0,9,3.4333333333333336,0
436,58298927,austin,78750,Condo,1983,258000.0,1,2.2,0
437,29396879,austin,78724,Single Family,2017,412900.0,5,3.0,0
438,29368531,austin,78726,Single Family,1990,550000.0,1,1.6333333333333335,0
439,29343391,austin,78746,Single Family,1983,1350000.0,3,2.0,0
440,70352403,austin,78732,Single Family,2010,725000.0,1,2.6,0
441,29375925,austin,78750,Single Family,1976,768000.0,3,0.9,0
442,80104481,austin,78732,Single Family,2008,865000.0,3,2.9333333333333336,0
443,2079519189,austin,78725,Single Family,2020,263990.0,2,1.8333333333333333,0
444,29363427,austin,78750,Single Family,1995,550000.0,6,3.5666666666666664,0
445,70992349,austin,78717,Single Family,2007,339900.0,2,1.8333333333333333,0
446,249891244,austin,78744,Single Family,2017,439900.0,1,3.1333333333333333,1
447,29341389,austin,78746,Single Family,1991,1149000.0,5,2.05,0
448,90240400,austin,78733,Single Family,2005,1095000.0,3,3.9333333333333336,0
449,249912947,pflugerville,78660,Single Family,2017,390000.0,2,1.3333333333333333,1
450,29395366,austin,78724,Single Family,1984,299000.0,3,2.466666666666667,0
451,88023347,austin,78717,Single Family,2004,470000.0,10,1.7666666666666666,0
452,251034742,austin,78744,Single Family,2019,412206.0,2,3.5,1
453,58298426,austin,78750,Single Family,1978,424900.0,1,2.2666666666666666,0
454,29348387,austin,78746,Condo,1997,3495000.0,4,2.5,0
455,70330400,austin,78733,Single Family,2017,3500000.0,7,3.4333333333333336,0
456,251032578,pflugerville,78660,Single Family,2017,299990.0,1,1.7666666666666668,1
457,29368530,austin,78726,Single Family,1992,384900.0,1,1.6333333333333335,0
458,111372365,austin,78724,Single Family,2014,239900.0,2,2.9333333333333336,0
459,111973229,austin,78725,Single Family,2001,189900.0,1,1.7666666666666666,0
460,83830838,austin,78732,Single Family,2004,1399999.0,3,2.733333333333333,0
461,70992346,austin,78717,Single Family,2006,375000.0,3,1.7999999999999998,0
462,89550899,austin,78732,Single Family,2010,649900.0,1,2.566666666666667,0
463,29344884,austin,78730,Single Family,1999,3250000.0,3,4.7,0
464,29374423,austin,78750,Single Family,1976,849000.0,2,1.0,0
465,29368568,austin,78726,Single Family,1999,559900.0,2,1.7333333333333332,0
466,241931861,austin,78724,Single Family,2018,428900.0,1,2.966666666666667,0
467,121657728,austin,78725,Single Family,2013,194973.0,1,1.933333333333333,0
468,29358926,austin,78750,Single Family,1982,915000.0,2,2.733333333333333,0
469,249891240,austin,78744,Single Family,2017,375000.0,1,3.1333333333333333,1
470,55299492,austin,78737,Single Family,2001,990000.0,2,2.7,0
471,80104336,austin,78732,Single Family,2009,365000.0,2,2.7,0
472,70352400,austin,78732,Single Family,2011,590000.0,1,2.566666666666667,0
473,29341382,austin,78746,Single Family,1989,699000.0,6,2.0,0
474,251030552,pflugerville,78660,Condo,2017,300000.0,1,1.2,1
475,29374422,austin,78750,Single Family,1979,399500.0,4,1.0,0
476,70992345,austin,78717,Single Family,2007,289000.0,1,1.7999999999999998,0
477,83818357,austin,78724,Single Family,2007,257900.0,2,3.1666666666666665,0
478,29462725,austin,78725,Single Family,2000,205000.0,2,1.7666666666666666,0
479,29351423,austin,78731,Single Family,1984,465900.0,9,3.4,1
480,29461328,austin,78725,Single Family,1998,214900.0,1,1.6666666666666667,0
481,29340878,austin,78733,Single Family,1999,1244000.0,1,2.766666666666667,0
482,55299490,austin,78737,Single Family,2011,149900.0,9,2.6,0
483,70352399,austin,78732,Single Family,2010,649500.0,4,2.566666666666667,0
484,29395357,austin,78724,Single Family,1975,250000.0,1,2.5,0
485,29462724,austin,78725,Single Family,2000,195000.0,2,1.7666666666666666,0
486,29372422,austin,78750,Single Family,1985,550000.0,1,1.1666666666666667,0
487,29340875,austin,78733,Single Family,1996,1290000.0,2,2.833333333333333,0
488,29368517,austin,78726,Single Family,1988,425000.0,2,1.6333333333333335,0
489,83823333,austin,78732,Single Family,2007,810000.0,6,2.1,0
490,145657233,austin,78744,Single Family,2015,349900.0,1,3.0666666666666664,1
491,55299488,austin,78737,Single Family,2001,719900.0,1,2.8,0
492,70992340,austin,78717,Single Family,2006,209495.0,6,1.7999999999999998,0
493,120900046,pflugerville,78660,Single Family,2013,249990.0,1,1.4,1
494,70345723,austin,78725,Single Family,2005,214900.0,3,1.7666666666666666,0
495,70336899,austin,78735,Single Family,2009,1045000.0,2,5.7333333333333325,0
496,83833421,austin,78730,Single Family,2006,1449000.0,3,2.2333333333333334,0
497,70335832,austin,78732,Single Family,2005,475000.0,1,2.5,0
498,29370422,austin,78750,Single Family,1989,612000.0,9,1.3666666666666665,0
499,125750185,austin,78746,Single Family,2018,3950000.0,8,2.0,0
500,70992341,austin,78717,Single Family,2007,340000.0,4,1.7999999999999998,0
501,145656729,austin,78744,Single Family,2016,328000.0,3,2.9333333333333336,1
502,2077718915,austin,78726,Single Family,2016,525000.0,1,0.9,0
503,70348219,austin,78732,Residential,2006,485000.0,6,2.6,0
504,88023921,austin,78750,Single Family,2004,452000.0,4,0.7000000000000001,0
505,29341366,austin,78746,Single Family,2002,1425000.0,3,2.0,0
506,251033728,austin,78744,Single Family,2019,429900.0,6,3.466666666666667,1
507,70992334,austin,78717,Single Family,2007,199000.0,5,1.8333333333333333,0
508,202190487,driftwood,78619,Single Family,2016,539000.0,4,6.7,0
509,120897535,pflugerville,78660,Single Family,2014,249087.0,11,1.3333333333333333,1
510,80093353,austin,78724,Single Family,2007,225000.0,4,3.0,0
511,29459824,austin,78725,Single Family,1996,156485.0,7,1.7,0
512,29346897,austin,78733,Single Family,1989,612000.0,1,4.4,0
513,29340866,austin,78733,Single Family,1994,1350000.0,2,2.733333333333333,0
514,64543920,austin,78726,Single Family,1957,730000.0,14,1.6333333333333335,0
515,202152984,austin,78737,Single Family,2015,519900.0,1,0.5,0
516,70992331,austin,78717,Single Family,2007,409000.0,2,1.8333333333333333,0
517,29368502,austin,78726,Single Family,1989,329000.0,4,1.8,0
518,111372345,austin,78724,Single Family,2014,298500.0,2,2.9,0
519,251030534,pflugerville,78660,Single Family,2017,278000.0,3,1.2,1
520,29351415,austin,78731,Single Family,1999,1249000.0,2,3.1666666666666665,1
521,29342397,austin,78733,Single Family,1970,585900.0,4,3.766666666666667,0
522,241938219,austin,78744,Single Family,2017,355000.0,2,3.0666666666666664,1
523,29344861,austin,78746,Single Family,1985,1290000.0,12,2.25,0
524,29368420,austin,78750,Single Family,1983,337000.0,7,1.6,0
525,29368500,austin,78726,Single Family,1998,519900.0,3,1.7333333333333332,0
526,83828324,austin,78732,Single Family,2006,1649000.0,3,2.5333333333333337,0
527,80084981,austin,78737,Single Family,2006,390000.0,15,0.4,0
528,70326844,austin,78724,Single Family,2007,325000.0,7,2.9333333333333336,0
529,70348860,austin,78730,Single Family,2005,1399000.0,1,4.6000000000000005,0
530,249878946,pflugerville,78660,Single Family,2019,310990.0,1,1.2333333333333332,1
531,29351414,austin,78731,Single Family,1999,1500000.0,2,3.1333333333333333,1
532,70336895,austin,78735,Single Family,2008,1295000.0,1,5.7,0
533,70345711,austin,78725,Single Family,2006,200000.0,2,1.8,0
534,70992322,austin,78717,Single Family,2007,364900.0,4,1.9,0
535,145658498,austin,78724,Single Family,2016,410000.0,4,2.966666666666667,0
536,145655717,austin,78744,Single Family,2015,305000.0,1,2.966666666666667,1
537,29360913,austin,78750,Single Family,1984,449000.0,4,2.4666666666666663,0
538,64696895,austin,78735,Single Family,2005,1200000.0,1,5.533333333333334,0
539,185217321,austin,78717,Single Family,2006,315000.0,2,1.7666666666666666,0
540,70345708,austin,78725,Single Family,2010,127926.0,5,1.7666666666666666,0
541,29377417,austin,78750,Single Family,1983,755000.0,2,1.1333333333333333,0
542,83124822,austin,78732,Single Family,2011,589000.0,8,2.8000000000000003,0
543,84138980,austin,78737,Single Family,2006,495000.0,6,0.2,0
544,83824836,austin,78724,Single Family,2007,289900.0,2,3.033333333333333,0
545,2088560215,austin,78744,Single Family,2018,385990.0,5,3.0666666666666664,1
546,29363410,austin,78750,Single Family,1993,750000.0,2,3.466666666666667,0
547,2099325819,austin,78717,Single Family,2015,514900.0,2,3.1333333333333333,0
548,70352394,austin,78732,Single Family,2006,600000.0,2,2.6,0
549,29462708,austin,78725,Single Family,2000,180000.0,1,1.8,0
550,29344853,austin,78746,Single Family,1997,847000.0,4,2.1,0
551,83815821,austin,78732,Single Family,2009,525000.0,2,2.733333333333333,0
552,64640832,austin,78724,Single Family,2006,288500.0,1,3.2000000000000006,0
553,29461309,austin,78725,Single Family,1986,204400.0,4,1.6666666666666667,0
554,55299479,austin,78737,Single Family,2005,595000.0,1,2.6,0
555,29375915,austin,78750,Single Family,1977,695000.0,2,0.9,0
556,70336894,austin,78735,Single Family,2010,1300000.0,1,5.7,0
557,29344851,austin,78746,Single Family,1996,1275000.0,1,2.1,0
558,29351909,austin,78730,Single Family,1996,999900.0,1,2.1666666666666665,0
559,29439010,austin,78753,Single Family,1988,315000.0,1,0.9333333333333332,0
560,111371325,austin,78724,Single Family,2014,240000.0,2,2.8666666666666667,0
561,28594363,austin,78737,Residential,1994,415000.0,2,3.0,0
562,29461308,austin,78725,Single Family,1986,219500.0,2,1.633333333333333,0
563,124843201,austin,78744,Single Family,2016,350000.0,3,2.9666666666666663,1
564,60138195,austin,78725,Single Family,2002,219900.0,1,1.6666666666666667,0
565,111969317,austin,78717,Single Family,2012,420000.0,2,2.2,0
566,29370415,austin,78750,Single Family,1985,449000.0,3,1.3333333333333333,0
567,120895893,austin,78732,Single Family,2012,749900.0,3,2.7,0
568,89551842,austin,78746,Single Family,2008,4995000.0,1,2.15,0
569,80094819,austin,78732,Single Family,2010,624900.0,12,3.0333333333333337,0
570,111372822,austin,78724,Single Family,2014,244000.0,1,2.9333333333333336,0
571,29471186,austin,78719,Single Family,2012,250000.0,1,4.4,0
572,29459807,austin,78725,Single Family,1986,185500.0,1,1.7666666666666666,0
573,119620477,austin,78737,Single Family,2017,569000.0,5,0.9,0
574,29372913,austin,78750,Single Family,1996,665000.0,2,1.6333333333333335,0
575,70992316,austin,78717,Single Family,2007,375000.0,1,1.9,0
576,58297966,austin,78746,Single Family,1999,460000.0,9,2.0,0
577,29351905,austin,78730,Single Family,2000,1075000.0,5,2.1333333333333333,0
578,83817317,austin,78724,Single Family,2012,214900.0,3,2.833333333333333,0
579,70352389,austin,78732,Single Family,2007,395000.0,11,2.6,0
580,29372413,austin,78750,Single Family,1989,600000.0,4,1.2,0
581,29344839,austin,78746,Single Family,1997,1600000.0,2,2.05,0
582,119620476,austin,78737,Single Family,2020,679000.0,1,0.8,0
583,29462690,austin,78725,Single Family,2001,200000.0,4,1.8,0
584,70992306,austin,78717,Single Family,2006,295000.0,1,1.9,0
585,29351902,austin,78730,Single Family,2000,1190000.0,2,2.2,0
586,80106317,austin,78724,Single Family,2008,225000.0,2,3.1666666666666665,0
587,29459805,austin,78725,Single Family,1987,200000.0,1,1.7,0
588,29343832,austin,78733,Residential,1962,490000.0,1,3.9333333333333336,0
589,29375911,austin,78750,Single Family,1977,594900.0,6,0.8333333333333334,0
590,55299476,austin,78737,Single Family,2006,596900.0,2,2.6,0
591,29470178,austin,78719,Single Family,2019,130000.0,12,3.9,0
592,29464189,austin,78725,Single Family,2000,122000.0,8,1.8,0
593,29395310,austin,78724,Single Family,1972,247000.0,2,2.466666666666667,0
594,58298400,austin,78750,Single Family,1980,425000.0,3,2.4,0
595,79981802,austin,78725,Single Family,2008,169000.0,1,1.9,0
596,29342388,austin,78733,Single Family,1998,725000.0,3,3.4,0
597,29375910,austin,78750,Single Family,2002,599999.0,3,0.8333333333333334,0
598,111372812,austin,78732,Single Family,2012,685000.0,1,2.833333333333333,0
599,145658177,austin,78744,Single Family,2015,279000.0,6,2.9333333333333336,1
600,29464187,austin,78725,Single Family,2001,179900.0,3,1.8333333333333333,0
601,29344833,austin,78746,Single Family,1997,1375000.0,1,2.1,0
602,83816303,austin,78724,Single Family,2007,230000.0,1,3.0,0
603,29353898,austin,78731,Single Family,1981,855000.0,2,1.866666666666667,1
604,80104443,del valle,78617,Single Family,2009,179900.0,2,0.8000000000000002,0
605,70336887,austin,78735,Single Family,2006,999000.0,4,5.666666666666668,0
606,58300408,austin,78726,Single Family,1999,714900.0,1,1.1666666666666667,0
607,29361809,austin,78734,Single Family,1981,599750.0,6,2.6333333333333333,0
608,29343331,austin,78746,Single Family,1984,515000.0,2,2.1,0
609,58298397,austin,78750,Single Family,1978,459500.0,4,2.4,0
610,89552800,austin,78725,Condo,2010,192000.0,2,2.266666666666667,0
611,70341938,del valle,78617,Single Family,2008,195000.0,1,0.6,0
612,29565906,austin,78750,Single Family,1976,339500.0,3,0.43333333333333335,0
613,96645484,austin,78733,Single Family,2007,2750000.0,7,3.5,0
614,64744302,austin,78732,Single Family,2003,1374900.0,1,2.6666666666666665,0
615,29462679,austin,78725,Single Family,2000,238000.0,4,1.7666666666666666,0
616,121656827,austin,78730,Single Family,2014,1250000.0,2,5.366666666666667,0
